#{"t_start": 1785303116.1305149, "env_id": "None"}
r,l,t,is_success
0.978992,100,6.40769,False
0.64171,100,9.899878,False
0.877841,100,13.502585,False
0.200382,100,17.129041,False
-2.964818,100,20.751647,False
0.541016,100,24.706208,False
1.141187,100,28.178479,False
-10.826562,80,30.932846,False
0.827632,100,34.499169,False
0.467109,100,38.502724,False
1.178386,100,42.383407,False
21.683448,36,43.789821,True
1.24589,100,47.550213,False
0.41202,100,50.982177,False
-10.033569,33,52.083016,False
0.043887,100,55.515514,False
-14.731089,54,57.396387,False
0.055959,100,61.219084,False
1.169175,100,64.570164,False
0.987009,100,68.019656,False
1.472443,100,71.510596,False
1.602741,100,75.028934,False
0.502781,100,78.807659,False
1.166709,100,82.225732,False
0.784634,100,85.65014,False
1.540267,100,89.166587,False
-14.339212,31,90.190517,False
1.003941,100,99.440542,False
1.421561,100,103.35917,False
2.031588,100,106.915546,False
1.421606,100,110.432257,False
0.507998,100,114.005186,False
0.217818,100,117.886912,False
1.249024,100,122.632974,False
0.503073,100,126.815758,False
1.317947,100,131.751965,False
0.418948,100,136.702454,False
-17.181034,46,138.837011,False
21.897439,32,140.325601,True
1.305971,100,145.933011,False
0.834395,100,150.504526,False
-10.572263,80,153.9086,False
-11.054887,55,156.252138,False
-0.048821,100,162.774304,False
0.99362,100,167.015612,False
1.433323,100,172.514418,False
0.867765,100,176.940608,False
0.801008,100,181.122273,False
0.919239,100,184.817331,False
1.069483,100,188.266428,False
0.189038,100,192.294186,False
-10.865157,89,195.801591,False
0.380183,100,199.770847,False
-13.667463,31,200.981523,False
-2.715416,100,204.752615,False
1.320454,100,214.607593,False
0.811634,100,218.798935,False
0.966402,100,222.526466,False
0.544378,100,226.24139,False
-11.471557,99,229.790073,False
-2.358325,100,233.605697,False
0.946682,100,237.992027,False
1.383273,100,241.617494,False
0.66225,100,245.13518,False
0.178802,100,248.84744,False
0.301304,100,252.509074,False
0.670639,100,257.022649,False
0.924173,100,260.880362,False
0.880327,100,264.624235,False
1.448196,100,268.208825,False
0.992262,100,271.728619,False
23.049056,68,274.530254,True
1.423638,100,279.335927,False
-12.242759,57,281.471275,False
-9.184476,43,283.208995,False
1.330176,100,286.927048,False
1.032948,100,290.969054,False
1.76286,100,294.979181,False
-10.652375,44,297.596977,False
0.62868,100,301.587645,False
0.675878,100,305.572815,False
0.763048,100,309.603049,False
0.507575,100,322.001856,False
21.433406,91,325.494021,True
0.606296,100,329.927605,False
0.737716,100,333.722622,False
-0.150384,100,337.49941,False
1.174273,100,341.389428,False
0.989553,100,345.331689,False
1.282654,100,349.85934,False
1.051627,100,353.815631,False
1.301471,100,357.905592,False
0.593602,100,361.859791,False
0.56403,100,366.058047,False
1.378376,100,370.712804,False
1.347885,100,374.728,False
0.455207,100,378.827181,False
-11.803624,87,382.425167,False
0.925519,100,386.458226,False
1.572926,100,391.157025,False
1.575842,100,394.998333,False
0.745598,100,398.93848,False
1.338696,100,402.987231,False
0.911104,100,407.190375,False
2.280721,100,412.048774,False
0.989742,100,416.258904,False
0.684981,100,420.39637,False
0.647514,100,432.036374,False
0.080064,100,435.506801,False
0.322875,100,439.54441,False
0.725007,100,442.997242,False
0.960733,100,446.471096,False
0.364674,100,449.936064,False
1.357153,100,453.61797,False
-4.303312,100,457.775278,False
1.585361,100,461.354397,False
0.137596,100,465.18757,False
1.291035,100,469.599252,False
0.574291,100,474.115033,False
1.349912,100,478.465671,False
0.007926,100,483.326206,False
1.612561,100,487.431471,False
-15.341512,100,491.553339,False
0.971102,100,495.739277,False
1.46498,100,499.94204,False
1.191747,100,505.083237,False
0.771284,100,509.228912,False
1.356067,100,513.224431,False
0.700055,100,517.180785,False
21.991036,92,520.9236,True
1.076083,100,525.370114,False
0.880814,100,529.454544,False
0.593558,100,541.110399,False
20.964418,26,542.001146,True
0.238831,100,545.39476,False
1.216037,100,548.854334,False
-13.103348,28,550.394846,False
1.748623,100,553.979601,False
0.945375,100,557.674517,False
1.043366,100,561.430823,False
0.811917,100,565.139045,False
0.25296,100,568.845941,False
0.367263,100,573.300137,False
0.855151,100,577.126353,False
0.476342,100,580.960905,False
1.33379,100,584.77826,False
1.332561,100,588.717905,False
1.263725,100,593.192838,False
1.214283,100,597.056554,False
1.919331,100,600.878127,False
0.758744,100,604.729632,False
0.75883,100,608.562019,False
1.323817,100,613.026102,False
2.241097,100,616.853565,False
1.385916,100,620.666043,False
1.276014,100,625.002514,False
0.146078,100,628.882247,False
21.394984,77,632.48283,True
1.073747,100,636.437254,False
21.058795,77,649.274266,True
1.410237,100,653.657457,False
0.36411,100,657.874511,False
-1.606764,100,661.906265,False
-4.854043,100,666.78148,False
1.425762,100,671.00294,False
1.005972,100,675.259297,False
-8.932514,99,679.523621,False
-9.712451,92,683.557949,False
1.118947,100,688.703677,False
1.404518,100,693.193588,False
1.962937,100,697.611739,False
0.949637,100,701.929846,False
-11.797648,92,706.141784,False
22.266097,51,709.088566,True
0.721402,100,713.604382,False
0.8238,100,718.075388,False
0.892685,100,722.759368,False
1.340933,100,727.323003,False
-12.53427,82,731.048818,False
0.840548,100,736.603472,False
1.706606,100,740.872636,False
0.588667,100,744.973254,False
0.6909,100,748.942719,False
0.323127,100,752.940463,False
1.402867,100,757.571202,False
0.917444,100,769.510408,False
-12.817963,83,772.492346,False
0.159011,100,776.127656,False
1.523474,100,779.729464,False
0.982575,100,783.983113,False
1.12164,100,787.779387,False
-0.074055,100,791.697845,False
0.32739,100,795.582674,False
0.626915,100,799.463782,False
1.00082,100,804.185894,False
0.976608,100,808.186757,False
