#{"t_start": 1785303116.080758, "env_id": "None"}
r,l,t,is_success
0.735053,100,6.458703,False
0.873077,100,9.948106,False
0.525972,100,13.549947,False
-0.033681,100,17.17947,False
1.561814,100,20.801453,False
0.590706,100,24.757466,False
-14.199483,21,25.486056,False
1.046289,100,28.951704,False
1.247495,100,32.472319,False
1.150308,100,36.228987,False
0.293131,100,39.927263,False
1.144998,100,44.061952,False
-10.67354,96,47.634852,False
1.419487,100,51.064805,False
1.230024,100,54.485284,False
1.114715,100,57.913625,False
0.705072,100,61.746543,False
0.545737,100,65.149019,False
1.699337,100,68.531636,False
0.527958,100,72.173948,False
0.994663,100,75.53743,False
-10.465265,34,77.148544,False
1.096524,100,80.490835,False
-14.495998,68,82.86793,False
0.740865,100,86.271342,False
1.155918,100,89.749911,False
0.922262,100,98.99442,False
1.231965,100,102.800778,False
1.61786,100,106.459946,False
0.866241,100,109.98497,False
1.593471,100,113.499984,False
0.403484,100,117.334633,False
-10.208537,95,121.94216,False
0.928491,100,125.954159,False
0.788646,100,130.67009,False
0.210467,100,135.809177,False
-11.620219,84,139.675909,False
21.179567,74,143.3272,True
0.633464,100,148.74973,False
0.058104,100,153.136183,False
0.240658,100,157.830288,False
-12.644437,21,159.573781,False
1.398237,100,164.686763,False
-0.042613,100,169.3702,False
-13.047631,80,173.860669,False
0.543654,100,178.260461,False
22.264456,67,180.935393,True
-1.603647,100,184.620021,False
0.869651,100,188.08694,False
0.64853,100,192.087123,False
0.598743,100,196.028507,False
1.462358,100,199.967796,False
0.251768,100,203.842592,False
1.102053,100,213.679352,False
21.708561,61,215.943208,True
1.490394,100,220.206637,False
0.82225,100,223.695153,False
0.60243,100,227.527424,False
0.046377,100,231.245407,False
1.212696,100,234.983537,False
0.461184,100,239.234167,False
-18.045588,47,240.98685,False
-0.114441,100,244.560885,False
20.808263,67,246.959112,True
0.239006,100,250.695233,False
-0.406304,100,254.456455,False
1.135133,100,258.977308,False
-12.948621,41,260.488649,False
1.391851,100,264.314175,False
0.267577,100,267.880997,False
1.591164,100,271.403417,False
-12.131923,100,275.413318,False
1.273985,100,280.20062,False
0.759556,100,284.080909,False
1.00675,100,287.877664,False
0.067473,100,291.879022,False
1.007341,100,295.894386,False
1.092952,100,300.766823,False
0.533772,100,304.769855,False
0.744652,100,308.730651,False
1.241578,100,321.206763,False
0.793479,100,325.062848,False
22.238315,91,329.141374,True
0.993946,100,332.954775,False
0.139269,100,336.723035,False
1.590885,100,340.60659,False
1.699534,100,344.467839,False
22.150953,85,348.443772,True
1.025704,100,352.322107,False
-12.365375,89,355.923663,False
1.344995,100,360.005485,False
-9.488596,81,363.392155,False
0.597788,100,367.475115,False
21.318329,25,369.122107,True
1.184816,100,373.121132,False
21.14341,34,374.458177,True
0.235021,100,378.531661,False
0.127158,100,382.668712,False
0.710854,100,386.702831,False
0.417439,100,391.395339,False
1.512254,100,395.23584,False
1.394116,100,399.253419,False
21.324568,89,402.796181,True
0.356665,100,406.997896,False
1.077987,100,411.861106,False
1.248963,100,416.045293,False
-9.432728,76,419.14213,False
1.05481,100,431.032019,False
-12.600097,35,432.263026,False
-12.114546,100,435.731177,False
0.520647,100,439.766893,False
1.497012,100,443.219762,False
0.664375,100,446.696032,False
0.600984,100,450.167289,False
0.885873,100,453.845424,False
0.189516,100,458.010517,False
1.297931,100,461.58344,False
-18.306055,52,463.560795,False
1.207467,100,467.519005,False
0.377112,100,472.271567,False
1.619017,100,476.502671,False
0.473258,100,481.611862,False
0.611532,100,485.758527,False
-11.653302,56,488.015321,False
1.538479,100,492.13532,False
0.458703,100,496.332688,False
0.865962,100,500.530809,False
0.297406,100,505.681341,False
1.118263,100,509.794457,False
1.402728,100,513.790538,False
1.912363,100,517.859066,False
19.945793,20,518.661159,True
0.699457,100,523.155054,False
1.08787,100,527.216058,False
0.880777,100,531.129691,False
0.874652,100,542.554716,False
0.859169,100,545.961569,False
1.007555,100,549.419983,False
0.543933,100,553.560464,False
0.928337,100,557.166414,False
1.622439,100,561.003512,False
21.166031,80,563.966005,True
1.193062,100,567.672392,False
0.852744,100,572.082979,False
0.901467,100,575.91806,False
0.612545,100,579.749128,False
1.343546,100,583.567481,False
0.290349,100,587.493703,False
1.690936,100,591.969707,False
1.316601,100,595.842548,False
0.41407,100,599.662178,False
2.511833,100,603.484216,False
-12.720835,89,606.927762,False
0.225584,100,611.391505,False
1.421498,100,615.216678,False
1.014501,100,619.04061,False
0.219152,100,623.18676,False
-9.498893,40,624.818415,False
21.454251,89,628.35637,True
-0.133054,100,632.840588,False
-0.49069,100,636.801004,False
0.797816,100,650.689154,False
21.984109,84,654.303826,True
0.758397,100,658.508237,False
0.222446,100,663.241267,False
21.90718,69,666.159757,True
21.175566,29,667.415415,True
-11.440851,17,668.102614,False
0.694234,100,672.312832,False
1.361825,100,676.582428,False
0.660498,100,681.035574,False
2.199724,100,686.140538,False
1.071192,100,690.503092,False
0.690826,100,694.944316,False
-10.821516,72,698.142241,False
0.756023,100,702.453973,False
-9.812969,92,706.671465,False
-9.904418,72,710.537275,False
0.751158,100,715.170585,False
0.798107,100,719.674277,False
0.757967,100,724.253393,False
1.366503,100,728.814322,False
-8.916212,94,733.955109,False
1.328539,100,738.467624,False
1.383548,100,742.744819,False
1.806749,100,746.774776,False
0.927032,100,750.743366,False
0.799187,100,755.385764,False
1.224666,100,767.537981,False
1.101358,100,771.14098,False
21.492598,60,773.327597,True
1.110301,100,776.935005,False
22.460613,97,780.426154,True
1.255957,100,784.707313,False
0.557182,100,788.501508,False
0.396936,100,792.454028,False
0.867716,100,796.332151,False
0.444808,100,800.234675,False
0.58395,100,804.961176,False
1.502191,100,808.95522,False
21.578142,97,812.826182,True
1.636921,100,816.817872,False
1.006976,100,820.815171,False
1.846905,100,825.452591,False
1.137235,100,829.67038,False
22.331891,56,831.927386,True
1.174877,100,835.974965,False
0.377767,100,839.949147,False
0.732784,100,843.914001,False
22.448608,93,848.265625,True
0.508991,100,852.240532,False
0.741564,100,856.207311,False
22.012103,51,858.234165,True
22.353406,68,860.933672,True
1.006337,100,864.9238,False
1.299954,100,877.220093,False
0.746422,100,881.07727,False
1.002537,100,884.919659,False
0.653201,100,888.868695,False
0.966769,100,892.714776,False
2.378695,100,897.185434,False
0.958444,100,901.016371,False
0.769908,100,904.85376,False
0.430129,100,908.694962,False
22.02446,52,910.703692,True
1.398466,100,914.684643,False
1.957024,100,919.332661,False
1.4213,100,923.309343,False
0.440284,100,927.276503,False
1.705633,100,931.273827,False
1.478141,100,935.253241,False
-9.742223,94,939.688235,False
1.102047,100,943.671895,False
1.800646,100,947.651796,False
1.550287,100,951.758376,False
0.326302,100,955.935448,False
0.821976,100,960.856709,False
1.328932,100,964.990589,False
1.016459,100,969.129783,False
0.765869,100,973.269128,False
-0.473143,100,977.570574,False
0.856933,100,988.864852,False
1.222217,100,992.58369,False
-0.728647,100,996.3017,False
0.670887,100,1000.009234,False
1.079569,100,1003.838555,False
1.076344,100,1008.458062,False
1.549581,100,1012.382971,False
1.623256,100,1016.405497,False
1.292979,100,1020.392097,False
22.683568,96,1024.325154,True
-10.161145,50,1026.316189,False
0.449604,100,1030.940428,False
1.366461,100,1034.905501,False
21.46392,38,1036.463797,True
-9.936646,83,1039.89957,False
-9.543382,83,1043.333368,False
0.728105,100,1047.450938,False
0.324806,100,1052.261502,False
0.947308,100,1056.380733,False
1.197773,100,1060.679772,False
0.826724,100,1064.914959,False
21.276714,45,1066.782993,True
0.229998,100,1071.566292,False
0.991385,100,1075.714665,False
0.371504,100,1079.845279,False
-0.346781,100,1083.892521,False
-0.310883,100,1087.854916,False
1.327188,100,1100.211871,False
-8.535476,84,1103.932166,False
0.765201,100,1107.643558,False
0.619746,100,1111.342229,False
-11.061129,85,1114.509289,False
0.725731,100,1118.312314,False
1.742193,100,1122.783703,False
1.279433,100,1126.908845,False
-9.407972,86,1130.338125,False
2.272783,100,1134.395952,False
0.839688,100,1138.404183,False
21.785662,76,1141.463858,True
1.058706,100,1146.274196,False
-0.65252,100,1150.402891,False
1.303039,100,1154.548749,False
-11.181671,55,1156.824913,False
0.631443,100,1160.95601,False
0.820096,100,1165.771696,False
1.23447,100,1169.902257,False
21.605291,30,1171.140068,True
2.661649,100,1175.278695,False
21.699446,78,1178.495375,True
21.972895,68,1181.307807,True
0.492964,100,1186.113012,False
22.316263,80,1189.542059,True
-15.806521,44,1191.37784,False
-9.187989,53,1193.623989,False
1.247366,100,1197.75357,False
1.297788,100,1210.163664,False
1.511853,100,1213.88484,False
1.358906,100,1218.195322,False
-10.336164,95,1221.728995,False
0.92066,100,1225.443177,False
-2.477431,100,1229.186721,False
21.865724,67,1231.754406,True
22.093212,75,1234.63162,True
0.974464,100,1239.192955,False
2.57293,100,1243.177521,False
0.729859,100,1247.164462,False
21.871048,73,1250.201024,True
21.364194,81,1253.467966,True
-12.736878,86,1257.70305,False
21.140373,69,1260.560306,True
21.622966,54,1262.802797,True
-10.690894,34,1264.215233,False
0.825239,100,1268.36293,False
22.744815,57,1270.721262,True
0.54035,100,1274.852657,False
0.512628,100,1279.659258,False
0.01465,100,1283.784435,False
-11.683221,41,1285.4782,False
1.265342,100,1289.635996,False
-0.170744,100,1293.766173,False
0.59712,100,1297.899563,False
0.823186,100,1302.701202,False
0.954597,100,1306.924469,False
-11.092836,93,1310.779812,False
0.64829,100,1323.345464,False
2.312033,100,1327.067601,False
-0.026197,100,1331.379357,False
0.793926,100,1335.097564,False
0.44435,100,1338.816616,False
22.338071,94,1342.372082,True
-1.176869,100,1346.1981,False
-0.903414,100,1350.772841,False
-10.978716,82,1354.029179,False
0.467135,100,1358.013305,False
0.974847,100,1361.999577,False
0.297153,100,1365.994012,False
1.349756,100,1370.104033,False
0.179261,100,1375.012717,False
-11.165359,86,1378.589632,False
-12.425241,100,1382.719932,False
2.259992,100,1386.995816,False
1.095063,100,1391.1244,False
0.591163,100,1395.936334,False
1.559602,100,1400.0643,False
1.750309,100,1404.198577,False
-11.212768,43,1405.979684,False
1.939189,100,1410.116076,False
-1.698748,100,1414.256138,False
22.742309,82,1418.280504,True
0.047315,100,1422.263719,False
2.37854,100,1434.745404,False
2.155285,100,1438.471883,False
-13.728686,47,1440.216702,False
-13.919536,47,1441.975529,False
0.783022,100,1446.32071,False
1.842719,100,1450.046137,False
0.659012,100,1453.778102,False
21.356429,83,1456.951527,True
0.712568,100,1460.79162,False
0.545671,100,1465.421006,False
21.504933,79,1468.580339,True
0.374182,100,1472.55342,False
1.140618,100,1476.545235,False
1.205902,100,1480.535483,False
0.656724,100,1484.527607,False
0.763124,100,1489.237611,False
1.726684,100,1493.283163,False
0.815681,100,1497.298305,False
22.131414,76,1500.318602,True
1.136684,100,1504.299758,False
1.340554,100,1509.020252,False
22.025837,88,1512.547006,True
1.184654,100,1516.55419,False
-14.468868,81,1520.026225,False
1.110401,100,1524.853043,False
22.469876,98,1529.891458,True
1.201267,100,1534.196235,False
-0.128181,100,1549.638253,False
0.954793,100,1554.685034,False
1.474316,100,1559.865828,False
1.186007,100,1566.217279,False
0.230576,100,1572.619511,False
-10.113297,97,1577.134618,False
21.74263,41,1578.975942,True
1.483896,100,1583.24638,False
0.745507,100,1587.782681,False
1.248015,100,1593.206656,False
1.541645,100,1597.797764,False
0.369114,100,1602.65209,False
-10.222731,99,1607.883141,False
22.231955,81,1612.325846,True
-9.945842,32,1614.042296,False
21.384237,52,1617.222142,True
0.520036,100,1623.469251,False
0.729819,100,1629.56386,False
0.035622,100,1635.164149,False
-9.294881,86,1641.230081,False
0.599423,100,1647.662953,False
22.037946,88,1653.994367,True
0.479035,100,1660.069878,False
0.533151,100,1665.610622,False
0.730431,100,1671.712281,False
0.447771,100,1676.963875,False
1.724284,100,1683.081934,False
