#{"t_start": 1785303116.127342, "env_id": "None"}
r,l,t,is_success
-8.800901,99,525.105032,False
-9.526028,80,528.413131,False
1.242893,100,540.194138,False
0.320403,100,543.589394,False
1.470744,100,547.026317,False
0.592855,100,551.071367,False
0.726482,100,554.665582,False
0.798151,100,558.405222,False
0.930326,100,562.13589,False
-4.238197,100,565.850353,False
0.247434,100,570.199744,False
1.311467,100,574.033767,False
1.031447,100,577.855349,False
1.258738,100,581.686408,False
0.499752,100,585.51044,False
21.69139,87,588.953983,True
1.29687,100,593.457536,False
0.537131,100,597.286866,False
-17.364919,47,599.084295,False
1.542572,100,602.905094,False
1.102917,100,606.762469,False
0.473841,100,611.228607,False
0.982985,100,615.054937,False
0.693553,100,618.880456,False
1.225579,100,623.022685,False
0.156923,100,627.0644,False
0.479137,100,631.55906,False
-9.030474,98,635.434118,False
0.588523,100,649.151934,False
0.890813,100,653.538113,False
1.266043,100,657.75395,False
0.527071,100,661.775885,False
0.570955,100,666.654205,False
1.251874,100,670.873665,False
0.990033,100,675.131994,False
0.865207,100,679.436564,False
0.823214,100,683.92181,False
1.613627,100,688.99294,False
21.566594,91,693.059478,True
1.328098,100,697.48721,False
1.566861,100,701.806433,False
0.29264,100,706.364654,False
0.550406,100,711.493184,False
0.437308,100,716.072469,False
0.897792,100,720.731961,False
1.274088,100,725.172246,False
1.461139,100,729.753869,False
1.108296,100,735.394918,False
0.679865,100,739.56634,False
0.115111,100,743.863898,False
0.676744,100,747.835727,False
-10.669963,87,751.294873,False
-11.984605,31,752.545007,False
1.059449,100,757.17455,False
0.681632,100,769.150392,False
0.913341,100,772.750362,False
1.170238,100,776.381446,False
1.352608,100,779.984713,False
-0.045226,100,784.24539,False
0.40844,100,788.044601,False
0.521093,100,791.970471,False
1.526084,100,795.856721,False
0.26957,100,799.743895,False
-10.263054,97,804.34833,False
20.87607,91,807.990786,True
1.482999,100,811.979108,False
0.861109,100,815.962338,False
0.748849,100,819.972569,False
1.172109,100,824.602465,False
1.546261,100,828.829514,False
1.388299,100,832.840187,False
2.302648,100,836.884013,False
0.780803,100,840.850869,False
1.253605,100,844.829907,False
0.813827,100,849.452751,False
0.767915,100,853.426712,False
21.157294,57,855.686906,True
3.305353,100,859.655184,False
0.978758,100,863.628036,False
0.379397,100,875.955033,False
0.658823,100,879.824936,False
-0.071338,100,883.69261,False
1.669245,100,887.639211,False
1.038087,100,891.465417,False
0.705534,100,895.947219,False
0.783444,100,899.78295,False
1.45671,100,903.615004,False
1.412291,100,907.449666,False
1.783408,100,911.340986,False
0.646856,100,915.970179,False
1.550849,100,919.96645,False
1.398561,100,923.937071,False
0.746537,100,927.902874,False
0.44092,100,931.902273,False
0.35545,100,936.553413,False
0.702978,100,940.55376,False
1.653868,100,944.538802,False
-11.077918,96,948.376336,False
0.857241,100,952.505803,False
2.528952,100,956.784861,False
1.135809,100,961.591536,False
2.160292,100,965.726562,False
2.922434,100,969.868439,False
-12.144923,71,972.810786,False
1.373203,100,977.107219,False
1.033638,100,988.444465,False
1.119194,100,992.161956,False
1.953614,100,995.887701,False
1.964808,100,999.58701,False
0.641281,100,1003.408614,False
1.522196,100,1008.027888,False
21.714764,72,1010.815684,True
1.073234,100,1014.841012,False
22.008518,84,1018.191459,True
0.990884,100,1022.166886,False
0.26985,100,1026.268658,False
0.925983,100,1030.893191,False
0.344516,100,1034.860652,False
2.365597,100,1038.985081,False
0.582685,100,1043.122832,False
1.335468,100,1047.238831,False
1.738954,100,1052.050162,False
0.949269,100,1056.171783,False
1.402852,100,1060.46454,False
-12.245105,79,1063.813745,False
1.542471,100,1067.974567,False
0.621177,100,1072.764768,False
21.693405,49,1074.798548,True
0.89056,100,1078.930977,False
1.082831,100,1083.014632,False
0.838695,100,1086.971373,False
-2.072801,100,1099.374765,False
21.789954,72,1102.660353,True
0.469339,100,1106.372451,False
-10.45127,61,1108.626816,False
1.343017,100,1112.335689,False
0.920143,100,1116.060138,False
1.260808,100,1119.919367,False
0.451588,100,1124.428114,False
22.42445,92,1128.258473,True
1.14393,100,1132.270416,False
1.444341,100,1136.324457,False
0.969254,100,1140.311612,False
1.120109,100,1145.119077,False
0.451063,100,1149.245397,False
0.181254,100,1153.384521,False
-2.547766,100,1157.518804,False
0.417011,100,1161.656484,False
1.116584,100,1166.471949,False
0.461385,100,1170.597361,False
0.914696,100,1174.724514,False
0.404659,100,1178.864197,False
1.267931,100,1182.997399,False
-12.503971,83,1187.210678,False
-8.999068,91,1191.000431,False
0.788109,100,1195.187721,False
-1.607153,100,1199.324381,False
2.054911,100,1211.57201,False
0.846966,100,1215.890601,False
-10.078563,85,1219.047368,False
1.075164,100,1222.753359,False
1.371969,100,1226.468931,False
0.748004,100,1230.250392,False
0.915338,100,1234.083249,False
21.691484,30,1235.872053,True
-12.77248,86,1239.266238,False
0.373066,100,1243.252602,False
0.746626,100,1247.238118,False
-11.028166,70,1250.15585,False
21.963193,66,1252.79225,True
1.477781,100,1257.614436,False
1.0302,100,1261.758144,False
1.537299,100,1265.922549,False
21.77342,76,1269.060661,True
1.513031,100,1273.196956,False
-12.163839,45,1275.052519,False
1.38853,100,1279.859169,False
0.312113,100,1283.986681,False
0.774005,100,1288.120532,False
0.793827,100,1292.270957,False
1.02655,100,1296.405293,False
22.736538,79,1299.668322,True
0.805836,100,1304.479047,False
22.725058,77,1307.752726,True
1.147115,100,1311.896412,False
1.705088,100,1324.345001,False
-1.05534,100,1328.060707,False
-9.308823,58,1330.813537,False
21.144036,90,1334.158318,True
0.322669,100,1337.875842,False
0.783932,100,1341.638981,False
-13.682292,77,1344.592563,False
21.710451,79,1347.608551,True
0.782807,100,1352.23625,False
3.363961,100,1356.20653,False
-9.747624,78,1359.321813,False
22.348178,95,1363.114796,True
22.171762,94,1366.867572,True
-0.250413,100,1371.69329,False
-13.994585,33,1373.081964,False
1.055004,100,1377.288851,False
1.087125,100,1381.433699,False
21.381079,61,1383.961566,True
1.38786,100,1388.228681,False
21.767897,72,1391.205926,True
-11.611704,96,1395.851015,False
1.480319,100,1399.977346,False
1.840789,100,1404.111966,False
1.09653,100,1408.251454,False
0.476074,100,1412.383215,False
0.7013,100,1417.189568,False
1.450225,100,1421.178963,False
21.846902,79,1424.333246,True
0.444227,100,1436.674002,False
0.804338,100,1440.400974,False
22.240935,77,1443.268022,True
0.385498,100,1447.622514,False
-9.672564,52,1449.553961,False
-11.209022,84,1452.694991,False
1.248533,100,1456.483701,False
1.216033,100,1460.320616,False
-1.004316,100,1464.937631,False
21.499049,88,1468.452428,True
22.884215,92,1472.112165,True
1.22253,100,1476.088427,False
1.831385,100,1480.091937,False
1.143554,100,1484.080515,False
1.130337,100,1488.782991,False
1.034169,100,1492.816091,False
1.643591,100,1496.849686,False
0.934333,100,1500.828549,False
0.757879,100,1504.807643,False
0.516438,100,1509.539901,False
1.524777,100,1513.538446,False
-0.388737,100,1517.54206,False
0.915151,100,1522.042115,False
20.96371,84,1526.096886,True
0.316053,100,1531.28529,False
1.438458,100,1535.444093,False
-12.913097,28,1536.81344,False
0.982326,100,1552.724824,False
-12.303626,51,1555.072045,False
0.343846,100,1560.552614,False
0.737138,100,1566.647379,False
22.58784,99,1572.963123,True
0.244634,100,1577.588717,False
0.67111,100,1581.963342,False
2.599086,100,1586.2402,False
0.678586,100,1590.991267,False
21.97566,60,1594.616277,True
22.023773,60,1597.33097,True
1.257942,100,1602.196774,False
1.327105,100,1607.480743,False
21.024817,57,1610.256777,True
0.615862,100,1616.059383,False
0.371264,100,1622.52274,False
1.823199,100,1628.482258,False
-9.958312,86,1633.378188,False
0.784945,100,1640.023292,False
-13.02903,89,1646.1728,False
1.25039,100,1653.111027,False
-11.991147,98,1658.91352,False
22.130984,80,1663.604983,True
-1.64379,100,1669.536166,False
0.432872,100,1675.028807,False
1.649628,100,1680.136217,False
1.357142,100,1686.399047,False
2.986341,100,1701.737428,False
1.047818,100,1707.467163,False
-11.668091,47,1710.248121,False
0.196286,100,1716.278564,False
1.272951,100,1722.057222,False
0.096531,100,1727.34952,False
0.841259,100,1732.188875,False
-12.877312,76,1735.782344,False
0.619175,100,1740.56771,False
1.404243,100,1745.231255,False
-1.297225,100,1750.407803,False
1.104112,100,1755.256508,False
1.553113,100,1759.860079,False
0.269375,100,1764.664472,False
0.635189,100,1769.494606,False
22.031414,49,1772.55167,True
1.083085,100,1777.168314,False
-12.145183,33,1778.61666,False
-0.69581,100,1783.313915,False
21.399304,84,1787.422803,True
1.40807,100,1793.671169,False
1.171138,100,1800.089976,False
21.742828,40,1801.967216,True
1.451745,100,1806.52854,False
1.345224,100,1811.103956,False
0.803239,100,1815.902511,False
1.462187,100,1820.606065,False
0.632627,100,1826.527344,False
-13.33075,59,1838.875638,False
1.126131,100,1843.167752,False
1.248365,100,1847.392559,False
0.624932,100,1851.69598,False
1.554221,100,1856.680994,False
1.466399,100,1860.991213,False
0.74831,100,1865.403885,False
0.929439,100,1869.889549,False
0.790416,100,1874.461135,False
1.627071,100,1879.145085,False
1.097173,100,1884.626119,False
1.885782,100,1889.702725,False
1.202208,100,1894.572089,False
0.515225,100,1899.53615,False
1.401201,100,1905.261734,False
1.288531,100,1912.200605,False
-10.495308,82,1917.030112,False
1.170873,100,1922.228516,False
1.22256,100,1927.218688,False
0.614696,100,1932.323276,False
0.690629,100,1938.6825,False
0.591482,100,1944.000559,False
1.402536,100,1949.104623,False
1.273808,100,1954.313123,False
0.785031,100,1959.365721,False
0.445618,100,1975.105823,False
22.032278,91,1979.349232,True
1.548927,100,1983.794918,False
-13.237145,71,1986.966337,False
0.806326,100,1991.54208,False
-13.323275,55,1994.061356,False
1.93559,100,1999.280629,False
-13.709773,70,2002.335806,False
0.718612,100,2006.984208,False
1.001623,100,2011.486212,False
-11.043543,53,2013.906141,False
1.259275,100,2018.462384,False
2.077778,100,2023.671169,False
-10.658264,80,2027.462706,False
0.340084,100,2032.058057,False
0.105284,100,2036.71088,False
1.704665,100,2041.403829,False
-0.87786,100,2047.326746,False
-9.870272,87,2051.592281,False
-14.001632,47,2054.05706,False
1.266117,100,2059.172939,False
-9.638435,92,2063.757365,False
-12.693229,83,2067.858558,False
0.893757,100,2073.87674,False
0.678904,100,2078.658151,False
21.207678,31,2080.273764,True
0.974635,100,2085.23116,False
1.426664,100,2090.508347,False
1.072482,100,2095.585515,False
0.961051,100,2111.390737,False
2.531019,100,2115.822785,False
22.046526,62,2118.544667,True
1.001323,100,2122.920459,False
-0.340109,100,2127.348633,False
1.118016,100,2131.929413,False
0.827408,100,2136.977962,False
0.808169,100,2141.657408,False
0.837084,100,2146.293707,False
23.018835,77,2149.777879,True
0.723007,100,2153.9679,False
1.381604,100,2159.013766,False
1.080764,100,2163.191071,False
0.825259,100,2167.650561,False
21.570233,85,2171.719429,True
0.716517,100,2176.415963,False
0.734415,100,2182.006827,False
1.922339,100,2186.602703,False
-12.097132,78,2190.292441,False
1.284171,100,2195.065442,False
0.644614,100,2200.036505,False
1.471797,100,2205.123588,False
1.531756,100,2211.115981,False
1.37792,100,2215.965695,False
0.935939,100,2220.957604,False
0.086311,100,2225.530419,False
1.514506,100,2239.857397,False
0.816476,100,2245.103583,False
22.165687,84,2248.963028,True
-11.594113,82,2252.67868,False
0.908436,100,2257.235587,False
1.904475,100,2261.781534,False
-10.734679,80,2266.122579,False
22.193313,82,2269.842559,True
1.288707,100,2274.450464,False
0.771391,100,2278.909313,False
21.884944,82,2282.62729,True
1.054028,100,2287.36178,False
-10.30522,92,2292.648653,False
0.829212,100,2297.511305,False
-9.718961,84,2301.523053,False
0.837941,100,2306.20917,False
21.031263,48,2308.509448,True
0.956477,100,2313.198635,False
1.20079,100,2318.797895,False
-2.738009,100,2323.427208,False
1.070089,100,2328.384497,False
-3.048518,100,2333.124043,False
-0.240643,100,2337.838659,False
1.404056,100,2343.466071,False
22.389926,63,2346.38741,True
0.93139,100,2351.035368,False
0.702431,100,2355.740669,False
1.636114,100,2368.398067,False
1.336417,100,2374.172319,False
-13.974629,48,2376.446575,False
1.761119,100,2380.911624,False
22.458528,63,2383.766807,True
0.541859,100,2388.422125,False
2.512243,100,2393.135589,False
0.523223,100,2398.503619,False
22.39191,47,2400.748141,True
20.880108,23,2401.813247,True
0.86451,100,2406.241827,False
23.224691,85,2409.809936,True
22.132709,69,2412.77463,True
0.747952,100,2416.963733,False
1.552033,100,2421.996559,False
-8.644626,95,2426.0669,False
22.219081,73,2429.242305,True
-0.177176,100,2433.468456,False
-0.53843,100,2437.6376,False
1.446443,100,2441.946129,False
-9.585653,98,2446.930328,False
1.222422,100,2451.044696,False
1.634308,100,2455.186094,False
1.505047,100,2459.290173,False
22.369579,86,2463.074129,True
2.53438,100,2468.229683,False
0.609475,100,2472.990131,False
0.832294,100,2478.274349,False
-12.160779,82,2491.497433,False
1.371373,100,2495.850377,False
1.970075,100,2500.863627,False
0.962007,100,2505.232663,False
0.930571,100,2509.841307,False
1.084941,100,2514.16072,False
1.024931,100,2518.669318,False
1.032352,100,2523.935189,False
1.48803,100,2528.511325,False
1.543204,100,2533.008322,False
0.550611,100,2537.542846,False
23.682109,98,2542.338412,True
0.939858,100,2548.160376,False
0.827769,100,2552.87213,False
1.34571,100,2557.526296,False
0.792931,100,2562.783913,False
0.164677,100,2567.723389,False
22.704828,84,2571.623954,True
21.812646,89,2576.657972,True
23.079674,65,2579.882443,True
0.211129,100,2585.348016,False
-11.728949,88,2590.20534,False
1.257105,100,2595.245783,False
1.093466,100,2600.863956,False
1.034149,100,2605.619102,False
1.623435,100,2611.184391,False
-8.103992,84,2624.681116,False
20.588349,21,2626.092383,True
1.162093,100,2630.925279,False
0.940487,100,2636.089417,False
0.766558,100,2642.358454,False
-12.551827,32,2643.798818,False
22.201751,96,2648.505943,True
0.730608,100,2653.261498,False
0.504395,100,2658.093178,False
1.658112,100,2663.569588,False
1.626028,100,2667.830345,False
-11.489742,51,2670.271046,False
1.121661,100,2674.858241,False
0.743786,100,2680.033165,False
1.568672,100,2684.551909,False
-12.052056,89,2689.654959,False
23.496826,83,2694.481786,True
2.255658,100,2699.560918,False
-12.02724,42,2701.930466,False
1.06337,100,2706.418567,False
0.827261,100,2711.726659,False
1.053186,100,2718.208214,False
-11.090278,43,2720.351073,False
0.921796,100,2725.365848,False
22.21311,49,2728.15455,True
0.436461,100,2732.673793,False
1.430544,100,2737.429233,False
22.505637,82,2742.210896,True
1.16579,100,2747.115097,False
0.572606,100,2762.134475,False
-10.630915,27,2763.380401,False
1.758463,100,2767.608089,False
0.817413,100,2772.245341,False
0.52712,100,2777.529083,False
22.244878,71,2781.399961,True
0.923281,100,2786.621291,False
1.385462,100,2791.801233,False
0.456588,100,2796.023868,False
1.19926,100,2801.0537,False
0.463359,100,2806.664784,False
1.312906,100,2811.25501,False
21.845636,76,2814.593224,True
-9.017617,67,2818.164166,False
0.914196,100,2822.938618,False
0.470903,100,2828.47692,False
-11.728886,48,2830.833059,False
-11.143596,30,2832.241017,False
1.632543,100,2837.116648,False
2.456081,100,2841.956218,False
0.543972,100,2848.020135,False
0.523249,100,2853.26326,False
1.496064,100,2858.928469,False
0.742044,100,2863.701273,False
1.034327,100,2868.197595,False
0.693004,100,2873.034111,False
1.080504,100,2877.901477,False
0.779167,100,2883.659719,False
0.802607,100,2900.058564,False
-0.655984,100,2904.940794,False
0.733519,100,2909.858864,False
1.588914,100,2914.532242,False
22.468128,72,2918.86202,True
1.447986,100,2923.627599,False
1.456804,100,2928.758934,False
0.847656,100,2933.724883,False
0.553674,100,2939.298047,False
0.995963,100,2945.34648,False
0.866734,100,2950.533041,False
1.522849,100,2955.64464,False
22.767705,83,2959.836478,True
-12.786542,51,2962.451432,False
1.324773,100,2967.436319,False
-12.862828,83,2973.039652,False
0.195544,100,2978.183374,False
1.196844,100,2983.221662,False
1.148274,100,2988.087069,False
-10.713617,91,2992.841611,False
0.721615,100,2998.587865,False
0.597434,100,3003.678054,False
-11.649065,67,3007.063594,False
22.570648,78,3010.803681,True
1.175675,100,3016.027538,False
1.468345,100,3020.905069,False
0.861586,100,3037.500234,False
-10.769917,51,3039.985638,False
2.648288,100,3044.851277,False
0.889934,100,3049.647692,False
1.542054,100,3054.35399,False
0.906376,100,3058.995697,False
