#{"t_start": 1785303116.1155689, "env_id": "None"}
r,l,t,is_success
0.863406,100,6.42223,False
0.428252,100,9.914106,False
-14.108446,93,13.265165,False
0.198777,100,16.90489,False
1.025587,100,20.514237,False
0.229575,100,24.496509,False
0.840368,100,27.952414,False
1.045417,100,31.440194,False
0.295845,100,34.98835,False
0.3553,100,38.966928,False
0.805814,100,42.939026,False
0.774616,100,46.776089,False
0.989455,100,50.221164,False
1.20171,100,53.652141,False
0.959025,100,57.081275,False
0.611947,100,60.89142,False
1.457611,100,64.248526,False
1.297296,100,67.686046,False
0.900446,100,71.144025,False
1.274554,100,74.710501,False
-10.828806,54,76.503998,False
0.184502,100,80.308173,False
0.444377,100,83.791209,False
1.012903,100,87.19699,False
-10.462598,40,88.641445,False
0.892274,100,91.975881,False
0.917533,100,101.722606,False
0.624685,100,105.33821,False
1.430673,100,108.730622,False
1.140027,100,112.289182,False
0.589261,100,116.184462,False
0.893061,100,120.740465,False
0.785783,100,124.88594,False
0.639056,100,129.25907,False
-17.195461,84,133.649959,False
-13.954588,79,137.457988,False
0.45735,100,142.268758,False
0.838035,100,147.657842,False
0.702027,100,152.159615,False
1.441891,100,156.399536,False
-0.53044,100,162.913414,False
0.884225,100,167.16909,False
1.226618,100,172.654479,False
-13.676879,98,176.990532,False
-10.003815,84,180.625336,False
0.964737,100,184.284874,False
0.876552,100,187.784461,False
1.078898,100,191.751843,False
-12.730698,45,193.688373,False
1.414301,100,197.583817,False
0.842788,100,201.356994,False
-1.712276,100,205.130777,False
-13.890182,78,214.203658,False
0.551636,100,218.396019,False
0.79756,100,222.14354,False
0.78604,100,225.784434,False
0.784099,100,229.385676,False
0.721792,100,233.174464,False
0.65402,100,237.619285,False
0.166015,100,241.216819,False
0.383294,100,244.769798,False
21.941491,70,247.309782,True
1.100451,100,250.999529,False
1.238283,100,254.775294,False
1.45511,100,259.289435,False
0.667551,100,263.081833,False
1.375151,100,266.638409,False
-16.211757,30,267.81003,False
2.165771,100,271.332053,False
1.232308,100,275.336845,False
-11.368733,18,276.648243,False
0.767019,100,280.794945,False
1.524356,100,284.673415,False
0.537434,100,288.532402,False
0.831473,100,292.502111,False
-14.365753,35,293.89971,False
0.686682,100,298.823163,False
0.670362,100,302.871615,False
1.277336,100,306.759106,False
0.708893,100,319.240575,False
0.654058,100,323.16652,False
0.558477,100,327.636753,False
1.320318,100,331.400177,False
1.073083,100,335.195246,False
0.94501,100,339.006816,False
-10.893539,22,339.848347,False
1.238451,100,343.750287,False
0.594151,100,348.326646,False
0.50709,100,352.211806,False
0.587072,100,356.263954,False
-10.959426,41,357.997728,False
0.058077,100,361.949387,False
0.564864,100,366.154321,False
-14.136961,72,369.713604,False
-10.272144,93,373.443162,False
-10.130784,92,377.148137,False
0.472553,100,381.238742,False
1.40024,100,385.356116,False
0.731839,100,390.081112,False
0.065063,100,393.942006,False
0.756496,100,397.831609,False
1.988513,100,401.86645,False
0.422096,100,406.068436,False
1.648741,100,410.282287,False
1.344279,100,415.130607,False
-0.256251,100,419.190902,False
1.054901,100,431.067485,False
1.505726,100,434.552207,False
0.897367,100,438.014767,False
1.219664,100,442.047823,False
0.345514,100,445.512548,False
0.192764,100,448.966764,False
0.912054,100,452.536878,False
1.254486,100,456.204358,False
0.571983,100,460.372443,False
-10.923276,61,462.571083,False
-10.881763,93,466.168237,False
1.404835,100,470.892974,False
0.154319,100,475.175396,False
1.050075,100,480.319969,False
0.539875,100,484.412056,False
1.590125,100,488.506516,False
-0.095754,100,492.629095,False
1.297891,100,496.845571,False
0.35811,100,501.864006,False
1.482597,100,506.20072,False
2.528658,100,510.270994,False
0.762631,100,514.271452,False
1.259633,100,518.347624,False
1.410519,100,522.230401,False
1.059654,100,526.914791,False
0.992597,100,530.769556,False
1.058852,100,542.286207,False
1.011651,100,545.679379,False
-11.452289,56,547.623877,False
1.350669,100,551.690283,False
-11.431046,73,554.322696,False
1.106379,100,558.036706,False
-15.314423,51,559.970637,False
0.774941,100,563.668884,False
-13.000602,76,566.489528,False
0.907218,100,570.862351,False
1.619774,100,574.694572,False
1.718683,100,578.529296,False
0.988359,100,582.348201,False
1.10044,100,586.27652,False
1.025045,100,590.736298,False
0.699124,100,594.622967,False
1.125449,100,598.450659,False
1.021564,100,602.263545,False
0.826374,100,606.126917,False
0.949758,100,610.588005,False
22.395793,70,613.27148,True
0.400359,100,617.100217,False
1.500384,100,620.924499,False
1.221333,100,625.253602,False
0.508998,100,629.134599,False
1.057119,100,633.619358,False
1.081621,100,647.279449,False
0.742126,100,651.656193,False
0.911698,100,655.896801,False
0.935871,100,659.954305,False
0.448834,100,664.741857,False
0.328445,100,668.964002,False
0.50714,100,673.201167,False
0.836566,100,677.477596,False
1.075082,100,681.956478,False
1.305585,100,687.041848,False
0.14339,100,691.486076,False
1.157107,100,695.894063,False
0.642167,100,700.275933,False
1.925985,100,704.762856,False
-8.754396,86,709.271685,False
1.056244,100,713.812496,False
0.479436,100,718.267214,False
0.750489,100,722.952303,False
-0.066106,100,727.512796,False
0.990656,100,732.020943,False
0.653361,100,737.529895,False
1.208899,100,741.797622,False
-0.375717,100,745.86663,False
-17.23225,36,747.294225,False
0.488393,100,751.266102,False
-0.281602,100,755.912736,False
2.076759,100,768.004536,False
0.59815,100,771.609974,False
2.063132,100,775.250536,False
0.647125,100,778.841484,False
-9.78823,81,781.763843,False
0.65801,100,786.124106,False
0.099287,100,790.025608,False
0.663622,100,793.881115,False
0.046693,100,797.750467,False
0.74702,100,801.7383,False
1.243463,100,806.442256,False
1.296131,100,810.435975,False
-9.514013,80,813.630546,False
1.264837,100,817.63002,False
-10.014024,90,821.213079,False
0.97917,100,826.071794,False
0.80974,100,830.073116,False
0.779335,100,834.13331,False
0.962613,100,838.129398,False
0.976345,100,842.097465,False
-11.262394,78,845.843883,False
0.649477,100,849.822656,False
-10.256013,38,851.333953,False
1.873918,100,855.304706,False
