#{"t_start": 1785303116.1480079, "env_id": "None"}
r,l,t,is_success
-14.258643,100,6.390364,False
1.285237,100,9.881772,False
1.055197,100,13.482924,False
0.06825,100,17.111427,False
1.028652,100,20.732166,False
0.073843,100,24.689283,False
0.854016,100,28.160545,False
-15.599859,98,31.592869,False
1.025332,100,35.140647,False
-1.589324,100,39.100783,False
0.255693,100,43.082441,False
1.059027,100,46.914902,False
0.803989,100,50.357067,False
1.116767,100,53.791675,False
1.410129,100,57.211426,False
-2.570014,100,61.02316,False
-14.151927,29,62.015537,False
0.159429,100,65.439352,False
1.118264,100,68.857338,False
-13.4537,52,70.634744,False
0.912369,100,74.217108,False
0.838614,100,78.007158,False
0.125361,100,81.408342,False
0.759285,100,84.849823,False
0.798345,100,88.34064,False
0.759565,100,91.677811,False
-15.499423,65,99.759608,False
0.691888,100,103.740504,False
-12.455758,47,105.44144,False
0.63795,100,108.836693,False
22.180922,89,112.020775,True
0.97309,100,115.918175,False
0.362132,100,120.45172,False
1.371701,100,124.551687,False
1.076961,100,128.883255,False
0.968346,100,134.086622,False
1.094035,100,138.820364,False
0.620519,100,143.64519,False
0.86325,100,149.061364,False
21.929432,91,153.022499,True
0.573684,100,157.704342,False
1.211596,100,163.763433,False
0.850467,100,168.150276,False
0.705169,100,173.68749,False
0.777304,100,178.103263,False
0.212502,100,182.009673,False
21.271494,68,184.515969,True
0.503555,100,187.987896,False
1.627901,100,191.98109,False
-0.122629,100,195.917584,False
21.313767,74,198.884694,True
20.660419,60,201.17994,True
1.235401,100,204.950403,False
0.406615,100,214.789744,False
0.90784,100,219.007961,False
1.157754,100,222.709163,False
0.155163,100,226.45723,False
-11.697114,15,227.026377,False
0.55768,100,230.662022,False
0.886673,100,234.378794,False
0.007324,100,238.701572,False
0.019037,100,242.335796,False
-12.845409,77,245.083591,False
0.410977,100,248.779502,False
0.872012,100,252.457907,False
1.465886,100,256.971038,False
0.665518,100,260.826756,False
22.069644,72,263.536069,True
1.513332,100,267.044429,False
1.161331,100,270.666354,False
0.172255,100,274.63007,False
0.891286,100,279.429089,False
1.126105,100,283.303229,False
0.900029,100,287.019381,False
1.357156,100,291.067497,False
1.013678,100,295.070475,False
0.491387,100,299.940355,False
0.979618,100,303.964522,False
1.221976,100,307.893079,False
1.40506,100,320.411044,False
-0.21969,100,324.286558,False
0.354825,100,328.699495,False
-13.622136,34,329.983928,False
0.603825,100,333.780615,False
1.352043,100,337.557694,False
-11.188194,56,339.704865,False
0.344584,100,343.603777,False
0.784278,100,348.17695,False
1.142813,100,352.065002,False
-2.233855,100,356.103996,False
-0.016148,100,360.190362,False
1.065623,100,364.360782,False
1.447628,100,369.052415,False
0.217776,100,373.05364,False
0.462884,100,377.076711,False
-0.050346,100,381.16665,False
-1.80789,100,385.284934,False
0.72682,100,390.009542,False
1.13532,100,393.867429,False
1.168071,100,397.7556,False
0.782137,100,401.794542,False
-13.16821,40,403.412235,False
0.666862,100,407.627457,False
1.186027,100,412.477438,False
-5.295411,100,416.678275,False
-13.67506,67,419.460938,False
-0.16475,100,431.24444,False
1.327704,100,434.725877,False
1.265726,100,438.188654,False
0.576207,100,442.220867,False
1.175923,100,445.689278,False
1.506532,100,449.14335,False
-8.446471,52,450.994703,False
-14.786976,46,452.647501,False
1.971086,100,456.315989,False
0.801581,100,460.483231,False
1.678332,100,464.263447,False
0.561882,100,468.387374,False
1.210967,100,473.004782,False
1.354697,100,477.249902,False
0.709977,100,482.309846,False
0.794007,100,486.452575,False
0.262351,100,490.488689,False
0.208287,100,494.64948,False
1.137436,100,498.907117,False
0.979629,100,503.967492,False
0.948215,100,508.254133,False
1.257174,100,512.234731,False
-13.125404,77,515.30976,False
1.252902,100,519.386717,False
0.225592,100,523.862892,False
1.171171,100,527.921536,False
1.397849,100,539.768382,False
1.0101,100,543.162247,False
0.742501,100,546.585686,False
0.379868,100,550.622735,False
-9.62029,96,554.07237,False
2.360257,100,557.772042,False
1.05721,100,561.524828,False
0.753392,100,565.237278,False
0.673869,100,568.94676,False
-1.463501,100,573.398257,False
0.680004,100,577.224567,False
0.482615,100,581.057697,False
0.904936,100,584.877379,False
-11.910397,56,587.123578,False
1.372136,100,591.593622,False
-0.325563,100,595.471906,False
0.742029,100,599.286818,False
2.846732,100,603.115259,False
1.202627,100,606.973689,False
0.928669,100,611.439519,False
1.104229,100,615.263959,False
-0.220178,100,619.089521,False
1.466963,100,623.235101,False
-10.789951,25,624.240853,False
0.490563,100,628.248852,False
0.227787,100,632.733934,False
1.163807,100,636.693413,False
1.433322,100,650.582272,False
1.339688,100,654.836361,False
0.78743,100,659.035584,False
1.625032,100,663.80475,False
0.853725,100,668.035212,False
21.949864,66,670.81027,True
0.779301,100,675.068651,False
1.842018,100,679.375662,False
1.202568,100,683.84516,False
0.469156,100,688.922486,False
0.805777,100,693.386806,False
-0.826085,100,697.813293,False
0.868752,100,702.130948,False
2.053856,100,706.693077,False
0.792388,100,711.824252,False
-10.964116,65,714.890574,False
0.973334,100,719.365404,False
0.385125,100,723.968957,False
0.541269,100,728.518073,False
1.352731,100,733.965574,False
0.792431,100,738.44058,False
1.063106,100,742.718006,False
-15.743112,40,744.355426,False
1.161739,100,748.329316,False
0.860197,100,752.320744,False
1.221711,100,756.95341,False
0.737842,100,768.949903,False
1.261215,100,772.548664,False
1.198151,100,776.18122,False
22.228784,84,779.201053,True
0.667864,100,783.445595,False
1.514037,100,787.242313,False
1.618132,100,791.142551,False
0.721222,100,795.0204,False
1.198248,100,798.877542,False
0.529324,100,803.607534,False
0.87663,100,807.607568,False
0.863316,100,811.597937,False
0.769526,100,815.58384,False
0.72844,100,819.590567,False
1.304896,100,823.570415,False
1.400237,100,828.447425,False
-11.166309,83,831.78248,False
0.760244,100,835.827631,False
0.441246,100,839.803847,False
0.561132,100,843.766971,False
-10.84519,66,847.045621,False
1.396962,100,851.023764,False
2.325043,100,854.994197,False
2.139723,100,858.961159,False
-1.956727,100,862.92921,False
0.556091,100,867.568009,False
0.702237,100,879.150653,False
-14.256197,96,882.862278,False
0.8931,100,886.808604,False
0.468319,100,890.637175,False
1.28046,100,895.121042,False
0.85947,100,898.956142,False
1.01266,100,902.789823,False
1.052461,100,906.627302,False
0.628634,100,910.473463,False
-12.605581,76,913.503551,False
22.098809,44,915.909656,True
-8.352647,86,919.344091,False
-0.359167,100,923.321992,False
0.847232,100,927.287977,False
1.582949,100,931.287075,False
1.229271,100,935.266206,False
21.244901,60,938.337917,True
-17.025933,56,940.573742,False
0.671829,100,944.559312,False
2.006942,100,948.560486,False
0.150915,100,952.693636,False
1.289564,100,956.974067,False
-0.358861,100,961.780123,False
1.427805,100,965.920615,False
0.681766,100,970.051403,False
1.348694,100,974.290513,False
1.488944,100,985.36979,False
-9.84195,76,988.798953,False
0.654594,100,992.516549,False
0.587989,100,996.23528,False
0.489916,100,999.942043,False
0.676848,100,1003.77245,False
0.93506,100,1008.390255,False
0.324203,100,1012.316273,False
-10.130169,94,1016.097609,False
0.19243,100,1020.088525,False
0.742028,100,1024.177873,False
0.732258,100,1028.808712,False
0.697589,100,1032.772931,False
0.425284,100,1036.807992,False
0.767567,100,1040.953195,False
-9.451496,68,1043.762723,False
0.421311,100,1047.877351,False
-12.493835,30,1049.806869,False
0.831187,100,1053.929766,False
-1.412365,100,1058.098026,False
-11.711215,37,1059.705291,False
2.213192,100,1063.964544,False
0.78113,100,1068.116578,False
-8.631757,86,1072.332291,False
0.772125,100,1076.466664,False
2.291695,100,1080.603098,False
-9.007047,72,1083.508173,False
0.080524,100,1087.467355,False
0.008028,100,1099.847339,False
1.355149,100,1104.15928,False
0.293517,100,1107.87202,False
0.72503,100,1111.57,False
1.178651,100,1115.298928,False
2.028404,100,1119.130442,False
1.151561,100,1123.625607,False
0.728296,100,1127.759427,False
1.139091,100,1131.76042,False
22.9061,79,1134.966539,True
22.465656,67,1137.66785,True
1.956787,100,1142.35781,False
-10.9573,19,1143.146629,False
0.984537,100,1147.281433,False
0.695656,100,1151.409338,False
0.798855,100,1155.553871,False
0.501832,100,1159.689004,False
1.289591,100,1164.512224,False
1.095504,100,1168.635108,False
22.45214,76,1171.779363,True
22.150495,82,1175.167692,True
1.798702,100,1179.302459,False
0.773766,100,1183.439377,False
1.177069,100,1188.336625,False
0.759049,100,1192.513071,False
1.149475,100,1196.696753,False
21.896585,65,1199.382522,True
21.944655,88,1211.183254,True
0.780446,100,1214.892397,False
1.090755,100,1219.214369,False
1.534596,100,1222.918935,False
-9.87751,81,1225.934292,False
1.037086,100,1229.69215,False
21.529525,89,1233.106174,True
1.342075,100,1237.603597,False
22.826652,93,1241.317247,True
-10.001336,78,1244.429845,False
0.833835,100,1248.435153,False
1.671067,100,1252.52618,False
0.410342,100,1257.344606,False
0.232604,100,1261.483928,False
2.253123,100,1265.649531,False
1.704805,100,1269.782127,False
1.423008,100,1273.916575,False
22.107501,95,1277.850267,True
-13.722117,64,1281.158374,False
-0.065006,100,1285.289465,False
0.932374,100,1289.446004,False
1.038797,100,1293.574821,False
0.620268,100,1297.702999,False
1.12415,100,1302.509787,False
2.173763,100,1306.730913,False
-0.581686,100,1310.883947,False
-10.139923,45,1312.741051,False
-13.559609,36,1322.718496,False
21.811615,63,1325.072841,True
1.919132,100,1328.78035,False
0.730348,100,1333.095234,False
1.315269,100,1336.819786,False
-13.590485,22,1337.635157,False
23.030902,83,1340.732127,True
0.967916,100,1344.571947,False
-10.026332,76,1347.470368,False
-14.072108,94,1351.857301,False
-13.729793,95,1355.63485,False
1.610931,100,1359.617902,False
3.220959,100,1363.613135,False
0.863415,100,1367.620719,False
1.800878,100,1372.475505,False
2.330562,100,1376.68724,False
-14.090919,82,1380.09705,False
0.62238,100,1384.230798,False
1.183658,100,1388.49667,False
0.780975,100,1392.633468,False
0.930994,100,1397.446271,False
1.195625,100,1401.572248,False
0.811264,100,1405.703209,False
1.264095,100,1409.841689,False
0.433918,100,1413.980151,False
0.128886,100,1418.728951,False
-1.773272,100,1422.716072,False
22.44847,57,1424.987155,True
1.254677,100,1437.292156,False
1.777815,100,1441.021126,False
1.371732,100,1445.336438,False
1.788379,100,1449.088255,False
1.046514,100,1452.826016,False
-11.308823,96,1456.462953,False
0.927297,100,1460.298654,False
0.943583,100,1464.916283,False
0.737204,100,1468.912482,False
0.059565,100,1472.885633,False
0.613028,100,1476.884385,False
1.338707,100,1480.869288,False
-10.785647,77,1483.940099,False
0.589293,100,1488.640973,False
0.985312,100,1492.672684,False
0.838704,100,1496.711479,False
1.174299,100,1500.690366,False
0.97638,100,1504.668269,False
0.419647,100,1509.398391,False
1.632,100,1513.397759,False
-9.796512,90,1517.003436,False
0.456672,100,1521.466114,False
0.929416,100,1526.202582,False
0.08938,100,1531.391678,False
-10.162359,49,1533.436452,False
1.2328,100,1548.587435,False
1.480062,100,1553.857208,False
0.070769,100,1558.841336,False
1.208393,100,1564.307192,False
2.028203,100,1571.442932,False
-9.544107,97,1576.310473,False
-0.809171,100,1580.719124,False
21.563822,86,1584.386934,True
1.242883,100,1589.059722,False
1.585636,100,1594.464606,False
1.15597,100,1599.151176,False
-9.148658,100,1603.903421,False
-10.753905,84,1608.536141,False
1.269563,100,1613.978245,False
2.769027,100,1620.662671,False
1.020219,100,1626.489608,False
1.36963,100,1632.250572,False
1.40556,100,1638.379498,False
0.778692,100,1645.462194,False
1.47592,100,1652.50751,False
0.389459,100,1658.222845,False
1.188543,100,1664.177698,False
21.738,74,1668.610719,True
0.551184,100,1674.245806,False
0.262681,100,1679.348909,False
21.89899,90,1685.172256,True
1.296326,100,1700.38863,False
1.009194,100,1706.233536,False
1.903592,100,1712.008315,False
-10.858601,83,1716.783567,False
1.366225,100,1722.507785,False
1.414386,100,1727.913485,False
-12.822718,24,1729.020496,False
0.634952,100,1733.882847,False
0.963711,100,1738.544471,False
0.564863,100,1743.262853,False
1.415936,100,1748.495394,False
2.495302,100,1753.211831,False
0.779797,100,1757.85754,False
22.654755,75,1761.415918,True
0.619296,100,1766.295319,False
-5.051841,100,1771.866434,False
-0.390563,100,1776.485871,False
1.326625,100,1780.999707,False
0.9455,100,1785.763043,False
1.394568,100,1791.481477,False
0.804718,100,1798.615043,False
0.547847,100,1803.190671,False
0.984003,100,1807.803488,False
1.222083,100,1812.306045,False
22.191225,94,1816.885074,True
1.255577,100,1821.59886,False
0.432223,100,1837.295618,False
1.589087,100,1841.597201,False
1.540724,100,1845.75949,False
0.664774,100,1850.008972,False
0.467353,100,1854.425906,False
1.543474,100,1859.396575,False
-10.636843,85,1863.111865,False
-12.717036,29,1864.361413,False
1.248146,100,1868.855705,False
21.946508,97,1873.234332,True
1.699293,100,1877.838842,False
-12.129074,85,1882.664,False
-2.136898,100,1887.384456,False
-12.377851,96,1892.412954,False
0.570086,100,1897.27986,False
1.329436,100,1902.469057,False
0.975783,100,1909.683016,False
0.067739,100,1915.21081,False
