#{"t_start": 1785317522.1833332, "env_id": "None"}
r,l,t,is_success
0.99424,100,6.22451,False
22.751642,98,9.583422,True
1.776573,100,13.162584,False
0.754559,100,16.741057,False
2.355367,100,20.206754,False
-9.242503,66,23.198315,False
-13.859169,26,24.247486,False
1.628236,100,27.800056,False
1.426516,100,32.023322,False
1.075911,100,35.789616,False
22.401584,70,38.204924,True
1.582158,100,42.248049,False
-10.617703,60,44.47047,False
-0.101042,100,47.876872,False
-7.744947,81,50.684945,False
22.225053,85,53.601641,True
0.95211,100,57.033967,False
0.615455,100,60.916996,False
-11.680497,99,64.287976,False
0.976197,100,67.71489,False
21.806084,42,69.22318,True
-9.023715,78,71.985734,False
1.383306,100,75.394027,False
-12.268222,17,75.974141,False
1.05275,100,79.984658,False
-8.825604,95,83.193259,False
-10.147955,56,85.106478,False
1.320077,100,88.667782,False
2.166555,100,92.075836,False
0.957109,100,101.231131,False
2.035274,100,104.623723,False
0.845604,100,108.21111,False
1.635949,100,111.627555,False
1.272766,100,115.296628,False
0.841824,100,119.353913,False
0.556965,100,122.742709,False
1.416276,100,126.278876,False
21.421808,91,129.402715,True
1.97704,100,132.808413,False
0.71558,100,136.213884,False
-11.260051,80,139.432013,False
-12.999296,20,140.11178,False
1.892788,100,143.502304,False
1.028189,100,147.012326,False
0.854755,100,150.381624,False
0.751564,100,153.779928,False
1.733079,100,157.744428,False
1.333285,100,161.303354,False
-13.910891,87,164.244256,False
1.110907,100,167.840649,False
0.766143,100,171.211419,False
1.676083,100,175.182543,False
-0.069972,100,178.565655,False
1.415119,100,181.950331,False
1.440239,100,185.385017,False
1.608696,100,194.183611,False
1.15342,100,198.047869,False
0.662957,100,201.442686,False
1.06267,100,204.882568,False
21.449945,42,206.30492,True
1.798995,100,209.747226,False
-10.487514,96,213.050498,False
0.867964,100,216.892829,False
20.736863,26,217.763558,True
-3.006061,100,221.43995,False
22.81049,87,224.459165,True
1.173531,100,227.981286,False
1.438683,100,231.506903,False
2.595519,100,235.457113,False
21.933361,81,238.268295,True
1.633715,100,241.882539,False
-13.055187,56,243.897673,False
1.322689,100,247.517989,False
0.878116,100,251.367462,False
22.252024,66,254.418658,True
0.642402,100,258.130639,False
0.945346,100,261.920197,False
1.179189,100,265.663529,False
1.027033,100,269.557354,False
-1.35538,100,273.891705,False
1.023916,100,277.481738,False
22.000211,93,280.867229,True
22.312481,64,283.157722,True
22.503058,58,291.965054,True
0.620612,100,295.36382,False
22.476638,84,298.820288,True
-9.384439,74,301.397448,False
2.614795,100,304.83461,False
21.705685,68,307.356164,True
23.012401,72,309.920553,True
-14.525754,85,312.958679,False
22.546617,95,317.013482,True
-11.461352,87,320.296132,False
1.414014,100,324.067817,False
-9.655868,73,326.76141,False
-10.336547,22,327.572123,False
0.304864,100,331.282976,False
0.588231,100,335.008646,False
-1.156641,100,339.823178,False
1.08585,100,343.728925,False
2.70248,100,347.562714,False
-11.715907,90,351.044202,False
1.152127,100,354.896448,False
0.78894,100,359.32681,False
-2.687621,100,363.055658,False
22.083692,62,365.347962,True
1.143174,100,369.092847,False
22.466382,84,372.268235,True
-13.035285,45,373.936648,False
1.504507,100,378.271992,False
0.804635,100,382.316492,False
1.566753,100,387.061059,False
0.893484,100,399.565351,False
0.677911,100,403.817625,False
-13.48827,72,406.660199,False
-12.534736,97,411.145049,False
-8.131423,95,415.167861,False
1.515668,100,419.183308,False
-15.51679,85,422.867592,False
1.228763,100,426.753898,False
-10.260922,94,431.137065,False
0.461164,100,435.597505,False
0.975901,100,439.554272,False
-15.578243,47,441.457112,False
1.487868,100,445.353244,False
0.253221,100,449.306264,False
-13.827334,69,452.669963,False
0.598441,100,456.593784,False
-9.759424,71,459.384736,False
0.630674,100,463.337784,False
22.177184,69,466.107936,True
-0.595038,100,469.95985,False
-1.219867,100,474.480747,False
2.733033,100,478.240733,False
-11.987241,98,481.925455,False
0.980432,100,485.746947,False
0.272602,100,489.505686,False
0.774315,100,493.872059,False
20.834879,64,496.276441,True
-13.139811,25,497.217423,False
21.829171,58,505.818216,True
1.756644,100,509.346236,False
1.660553,100,512.993916,False
21.457877,66,515.314626,True
1.321796,100,519.532078,False
-0.996644,100,523.405238,False
-9.801804,88,526.733119,False
-12.033598,43,528.404384,False
0.904911,100,532.167012,False
-12.070994,79,535.1417,False
-0.602057,100,539.534422,False
-0.190207,100,543.507822,False
-11.311502,98,547.305413,False
-15.480089,66,549.930684,False
1.621657,100,553.889277,False
21.910403,100,558.398653,True
0.741577,100,562.352697,False
-12.054136,34,563.676916,False
1.26212,100,567.555638,False
-0.225552,100,571.436492,False
21.99484,68,574.080572,True
0.815466,100,578.589118,False
20.836342,68,581.30187,True
-0.241161,100,585.272662,False
-1.349142,100,589.61134,False
-9.538319,68,592.29201,False
0.637568,100,596.188005,False
-14.532441,32,597.426616,False
-1.513933,100,602.003845,False
22.772298,92,613.909209,True
21.78851,86,617.225796,True
1.136681,100,621.402483,False
1.226991,100,626.019517,False
1.451884,100,631.027223,False
-10.029596,98,635.234941,False
1.695577,100,639.299985,False
22.180753,75,642.355511,True
2.149497,100,646.481835,False
-12.373587,87,650.104715,False
2.198649,100,654.8049,False
1.809102,100,659.247074,False
1.588154,100,664.545549,False
-9.317643,85,668.547784,False
-13.353217,89,672.414388,False
21.579947,58,675.546854,True
21.990061,80,679.113878,True
1.177692,100,683.777526,False
0.843789,100,688.01512,False
1.393978,100,692.317307,False
-2.617247,100,696.541084,False
21.082631,56,699.586336,True
2.232602,100,704.003623,False
-8.399873,98,708.181077,False
-10.219187,73,711.141303,False
0.656429,100,715.245464,False
0.772817,100,719.283113,False
21.486705,74,723.021181,True
-10.460204,80,734.04791,False
-10.358931,96,737.54978,False
21.410261,65,740.078424,True
0.662732,100,743.776713,False
-13.332857,85,747.081342,False
1.31475,100,751.953002,False
-11.187205,100,755.906451,False
1.188134,100,760.365723,False
22.067786,50,762.422099,True
0.743892,100,766.830315,False
21.390368,78,770.368106,True
-9.822824,80,774.498993,False
-10.316677,96,778.651662,False
0.410536,100,783.349873,False
2.135908,100,788.152533,False
1.001215,100,792.89059,False
-8.703838,71,797.036969,False
21.765478,85,800.97994,True
-13.298855,87,804.895514,False
1.04896,100,809.391937,False
-8.908735,70,812.440048,False
21.587972,75,816.192777,True
0.330792,100,821.585844,False
-1.148151,100,825.973599,False
-12.975596,60,828.540346,False
-10.725797,85,832.066405,False
-10.228945,96,835.960066,False
21.992467,52,838.102718,True
-2.231292,100,843.276296,False
1.997196,100,856.920704,False
1.188212,100,861.611065,False
0.880936,100,866.150409,False
1.073724,100,870.571847,False
-0.674698,100,875.180401,False
-10.634582,96,880.961424,False
1.578334,100,886.297709,False
1.833324,100,891.288455,False
1.577218,100,895.732734,False
-1.028314,100,900.220345,False
21.407991,70,903.990424,True
1.324574,100,908.365205,False
1.268707,100,912.709314,False
0.205837,100,917.077052,False
-11.319401,93,921.010884,False
21.663095,76,924.902461,True
1.28335,100,929.194293,False
22.302412,74,932.184895,True
-11.765707,77,935.389896,False
1.107633,100,939.470115,False
1.41123,100,943.512124,False
0.224214,100,948.1967,False
1.547752,100,952.096879,False
2.159364,100,956.265741,False
1.540338,100,960.186784,False
-11.094471,78,963.266449,False
0.989495,100,973.523457,False
21.325458,70,976.178122,True
-13.35351,75,979.053265,False
21.598562,54,981.095216,True
22.595463,91,984.544578,True
-12.209015,25,985.485777,False
21.752463,77,988.449702,True
1.339979,100,992.456768,False
1.436815,100,997.157604,False
0.909883,100,1001.113047,False
-11.809799,76,1004.106016,False
1.192398,100,1008.161391,False
1.73353,100,1012.288544,False
1.053026,100,1017.150948,False
22.382447,68,1019.899582,True
-10.284776,74,1023.116725,False
2.420052,100,1027.198724,False
-9.32571,82,1030.544266,False
1.044778,100,1034.644459,False
-11.448824,46,1037.149666,False
21.79947,87,1040.701959,True
0.942923,100,1044.796132,False
-9.0217,89,1048.398351,False
2.500322,100,1052.518737,False
1.273546,100,1056.55137,False
0.528937,100,1061.24485,False
22.425664,97,1065.183489,True
-10.517518,87,1068.789458,False
1.029935,100,1072.870759,False
0.831931,100,1085.166014,False
1.405064,100,1089.525948,False
-11.795968,47,1091.238365,False
0.801294,100,1094.877127,False
0.811824,100,1098.492779,False
1.821578,100,1102.22421,False
0.828825,100,1105.972676,False
1.398125,100,1110.5421,False
22.183165,68,1113.28295,True
-9.304293,61,1115.746384,False
0.626602,100,1121.051951,False
22.246404,89,1124.755373,True
-10.629081,37,1126.286152,False
-10.852386,51,1128.356049,False
1.119305,100,1133.341795,False
2.179761,100,1137.575938,False
0.983719,100,1141.612462,False
1.428174,100,1145.900985,False
0.876469,100,1151.722042,False
0.948074,100,1157.016482,False
0.003582,100,1161.403164,False
2.263901,100,1166.546207,False
1.283521,100,1171.124214,False
1.251758,100,1175.895433,False
-0.927141,100,1180.995219,False
0.81445,100,1185.656759,False
1.913573,100,1190.298377,False
1.595563,100,1195.034078,False
1.290085,100,1209.659166,False
21.468861,60,1213.127302,True
0.510097,100,1217.713703,False
-14.098318,27,1218.860081,False
1.497378,100,1223.48034,False
-8.832229,98,1227.787658,False
0.166721,100,1232.02738,False
0.822584,100,1237.20254,False
22.484722,72,1240.594057,True
1.642661,100,1245.011374,False
-8.887373,97,1249.22072,False
0.417247,100,1253.646835,False
0.732951,100,1258.122066,False
22.736691,74,1262.010783,True
22.832134,85,1265.67195,True
0.879403,100,1269.839522,False
0.761564,100,1274.006162,False
1.985581,100,1278.225884,False
0.848182,100,1283.692629,False
0.826836,100,1288.027378,False
0.842583,100,1292.322152,False
22.978078,92,1296.517572,True
2.006167,100,1301.166831,False
-2.901593,100,1306.327781,False
1.433002,100,1310.881397,False
22.1864,97,1316.094184,True
0.970261,100,1320.915997,False
0.475632,100,1334.612527,False
22.558979,85,1337.981107,True
1.404582,100,1343.127319,False
22.523894,89,1347.312202,True
-10.003282,98,1351.279031,False
21.511412,37,1352.842217,True
0.918249,100,1357.295439,False
0.783234,100,1361.482183,False
2.206997,100,1366.411565,False
-13.139079,88,1370.817012,False
-9.719462,50,1373.094462,False
1.134601,100,1377.376602,False
-9.61536,83,1381.294092,False
-9.486129,90,1385.461768,False
1.129717,100,1390.831097,False
1.530262,100,1395.609513,False
22.033342,75,1399.008584,True
1.192522,100,1403.659091,False
0.628306,100,1407.928127,False
22.697772,93,1412.883205,True
2.597448,100,1417.298729,False
0.757535,100,1422.089649,False
0.746039,100,1426.488491,False
0.669092,100,1430.859271,False
1.636449,100,1436.126601,False
-1.353291,100,1440.608341,False
22.715442,91,1445.04066,True
-10.103429,65,1455.65989,False
2.87345,100,1459.932975,False
0.407646,100,1463.857033,False
21.516785,71,1467.55671,True
2.105292,100,1471.610973,False
0.497996,100,1475.694784,False
23.500794,82,1478.870633,True
1.323854,100,1483.027585,False
1.362357,100,1488.395496,False
21.916698,55,1490.562074,True
22.10307,90,1494.116573,True
-0.358485,100,1498.16267,False
0.98917,100,1502.295295,False
22.319942,74,1505.461984,True
21.863856,70,1508.406414,True
0.597551,100,1513.331987,False
1.302868,100,1517.501871,False
-10.092331,69,1520.499822,False
1.328984,100,1524.709785,False
21.610114,60,1527.22648,True
1.773528,100,1532.527273,False
1.441376,100,1537.162493,False
1.299803,100,1542.108826,False
0.891978,100,1546.707913,False
1.55655,100,1551.586393,False
2.805154,100,1556.046678,False
21.4057,77,1560.293282,True
22.789229,66,1563.095149,True
