#{"t_start": 1785317522.183271, "env_id": "None"}
r,l,t,is_success
-10.434319,58,837.012492,False
1.08237,100,841.238871,False
21.817164,75,854.568109,True
0.727703,100,859.098418,False
-14.598578,49,861.447982,False
0.839719,100,866.017098,False
0.88764,100,870.435494,False
0.743447,100,875.039241,False
-11.806187,46,878.026726,False
-10.906265,71,881.897007,False
1.025205,100,887.253281,False
-12.352635,43,889.463323,False
2.168506,100,893.962971,False
2.019331,100,898.440575,False
1.300798,100,903.597899,False
21.327926,78,907.012476,True
-1.541247,100,911.396947,False
-12.820656,29,912.624322,False
21.42406,92,916.632686,True
0.686243,100,920.883731,False
1.171427,100,925.787622,False
0.113057,100,930.052809,False
1.165578,100,934.103934,False
0.748371,100,938.25866,False
-7.308202,100,942.303137,False
2.411323,100,946.999193,False
0.90684,100,950.913555,False
21.6828,70,953.666015,True
22.610774,90,957.429757,True
1.000463,100,961.355282,False
0.651179,100,965.334816,False
21.410458,42,973.282435,True
1.558598,100,977.085074,False
0.997003,100,980.906826,False
-9.687085,77,983.825013,False
1.614043,100,987.601649,False
1.450416,100,991.610075,False
0.751928,100,996.223091,False
1.15206,100,1000.281705,False
1.612652,100,1004.228135,False
-0.563637,100,1008.302906,False
0.562998,100,1012.410865,False
0.485998,100,1017.27367,False
0.960848,100,1021.307279,False
0.591031,100,1025.631439,False
0.726771,100,1029.676072,False
1.1801,100,1033.79517,False
2.706317,100,1038.524366,False
0.46179,100,1042.561595,False
-10.827841,75,1045.641995,False
3.01247,100,1049.702025,False
-15.358345,81,1053.042282,False
21.591941,71,1055.904439,True
-0.195444,100,1060.599236,False
-15.087356,79,1063.793393,False
-10.16235,98,1067.836007,False
1.888853,100,1071.942139,False
21.388202,42,1073.633112,True
0.990679,100,1085.849097,False
0.828691,100,1090.212797,False
22.17255,63,1092.510502,True
21.498498,73,1095.16441,True
1.154815,100,1098.78194,False
0.548712,100,1102.523206,False
1.54375,100,1106.27122,False
1.465993,100,1110.854819,False
1.266845,100,1114.833421,False
0.891289,100,1120.149342,False
1.71404,100,1124.346858,False
1.159531,100,1128.436132,False
21.628074,61,1131.602412,True
1.620341,100,1136.077052,False
0.390799,100,1140.11863,False
-10.493262,95,1144.15953,False
1.639202,100,1149.254843,False
21.395656,42,1151.722397,True
-11.410411,98,1156.927589,False
21.723839,78,1160.355815,True
1.28761,100,1165.183368,False
-9.353082,97,1169.867865,False
1.013016,100,1174.440775,False
22.425699,64,1177.570869,True
22.642317,70,1181.291956,True
21.407739,73,1184.816739,True
0.773259,100,1189.403486,False
0.725295,100,1194.10798,False
0.905807,100,1208.774705,False
1.469446,100,1214.07863,False
2.51623,100,1218.549412,False
0.889869,100,1223.168947,False
1.234478,100,1227.577605,False
21.925864,66,1230.382321,True
-16.012879,54,1232.75559,False
-11.695515,74,1236.756967,False
1.178527,100,1241.313778,False
0.813679,100,1245.797819,False
1.015782,100,1250.256283,False
-9.401809,98,1254.41408,False
0.784246,100,1258.879468,False
0.91121,100,1263.851765,False
1.264917,100,1268.122606,False
-13.765692,81,1271.533581,False
21.713232,68,1274.337385,True
1.132906,100,1278.553699,False
0.709211,100,1284.044986,False
2.305775,100,1288.371991,False
1.173304,100,1292.693425,False
1.47955,100,1297.205491,False
0.506169,100,1301.931622,False
1.222164,100,1307.184687,False
1.519267,100,1311.915151,False
21.908614,73,1315.597121,True
1.878978,100,1320.573908,False
-9.500344,50,1332.294675,False
-7.995978,78,1335.369292,False
0.871063,100,1340.119777,False
21.80849,63,1343.038019,True
21.980254,86,1347.115516,True
0.836335,100,1351.155879,False
1.180588,100,1355.442042,False
0.997401,100,1359.746646,False
0.827824,100,1364.75527,False
-9.70147,87,1368.378161,False
1.432809,100,1373.47807,False
1.517031,100,1377.766743,False
-9.58705,94,1382.227184,False
21.879159,44,1384.352117,True
0.953922,100,1389.730722,False
0.781141,100,1394.428169,False
22.271119,70,1397.500364,True
21.920922,66,1400.597579,True
-12.344982,94,1404.873376,False
0.806159,100,1409.232676,False
22.412412,89,1413.998087,True
-0.712126,100,1418.35213,False
1.048974,100,1423.340019,False
-9.349849,67,1426.156994,False
1.409752,100,1430.456595,False
2.16556,100,1435.690218,False
1.887919,100,1440.251743,False
0.765743,100,1445.080841,False
1.355329,100,1457.146984,False
1.09212,100,1461.373082,False
1.275737,100,1466.158421,False
-11.026561,46,1467.999671,False
-13.733226,51,1470.11801,False
1.413361,100,1474.162972,False
1.673871,100,1478.097107,False
1.574748,100,1482.191533,False
-10.161131,84,1485.98012,False
22.059333,74,1489.892975,True
21.836014,67,1492.532272,True
1.336201,100,1496.559406,False
2.585308,100,1500.714022,False
22.118514,73,1503.697133,True
1.401279,100,1507.9515,False
21.631807,48,1510.617677,True
21.544422,71,1513.669732,True
0.883377,100,1517.834101,False
